##########################################################################################
############################# Effectiveness Evaluation for 0 #############################
##########################################################################################

Evaluation Measures:
MAP: 0.01
MRR: 0.02
--------------------------------------------------------------------------------

QueryID: Q1
P@K = 5: 0.000000
P@K = 20: 0.000000


Precision & Recall Tables

QueryID      DocId          Rank      R/N      Recall      Precision      
Q42         CACM-3127         2         N         0.00         0.000000
Q42         CACM-3129         3         N         0.00         0.000000
Q42         CACM-3132         4         N         0.00         0.000000
Q42         CACM-3134         5         N         0.00         0.000000
Q42         CACM-3135         6         N         0.00         0.000000
Q42         CACM-3136         7         N         0.00         0.000000
Q42         CACM-3137         8         N         0.00         0.000000
Q42         CACM-3138         9         N         0.00         0.000000
Q42         CACM-3140         10        N         0.00         0.000000
Q42         CACM-3141         11        N         0.00         0.000000
Q42         CACM-3149         12        N         0.00         0.000000
Q42         CACM-3150         13        N         0.00         0.000000
Q42         CACM-3151         14        N         0.00         0.000000
Q42         CACM-3152         15        N         0.00         0.000000
Q42         CACM-3153         16        N         0.00         0.000000
Q42         CACM-3154         17        N         0.00         0.000000
Q42         CACM-3156         18        N         0.00         0.000000
Q42         CACM-3159         19        N         0.00         0.000000
Q42         CACM-3161         20        N         0.00         0.000000
Q42         CACM-3162         21        N         0.00         0.000000
Q42         CACM-3165         22        N         0.00         0.000000
Q42         CACM-3166         23        N         0.00         0.000000
Q42         CACM-3168         24        N         0.00         0.000000
Q42         CACM-3173         25        N         0.00         0.000000
Q42         CACM-3174         26        N         0.00         0.000000
Q42         CACM-3175         27        N         0.00         0.000000
Q42         CACM-3176         28        N         0.00         0.000000
Q42         CACM-3179         29        N         0.00         0.000000
Q42         CACM-3183         30        N         0.00         0.000000
Q42         CACM-3187         31        N         0.00         0.000000
Q42         CACM-3189         32        N         0.00         0.000000
Q42         CACM-3191         33        N         0.00         0.000000
Q42         CACM-3192         34        N         0.00         0.000000
Q42         CACM-3193         35        N         0.00         0.000000
Q42         CACM-3195         36        N         0.00         0.000000
Q42         CACM-3196         37        N         0.00         0.000000
Q42         CACM-3197         38        N         0.00         0.000000
Q42         CACM-3200         39        N         0.00         0.000000
Q42         CACM-3122         40        N         0.00         0.000000
Q42         CACM-3128         41        N         0.00         0.000000
Q42         CACM-3132         42        N         0.00         0.000000
Q42         CACM-3152         43        N         0.00         0.000000
Q42         CACM-3157         44        N         0.00         0.000000
Q42         CACM-3158         45        N         0.00         0.000000
Q42         CACM-3169         46        N         0.00         0.000000
Q42         CACM-3175         47        N         0.00         0.000000
Q42         CACM-3177         48        N         0.00         0.000000
Q42         CACM-3180         49        N         0.00         0.000000
Q42         CACM-3181         50        N         0.00         0.000000
Q42         CACM-3182         51        N         0.00         0.000000
Q42         CACM-3183         52        N         0.00         0.000000
Q42         CACM-3185         53        N         0.00         0.000000
Q42         CACM-3193         54        N         0.00         0.000000
Q42         CACM-3200         55        N         0.00         0.000000
Q42         CACM-3202         56        N         0.00         0.000000
Q42         CACM-3203         57        N         0.00         0.000000
Q42         CACM-3204         58        N         0.00         0.000000
Q42         CACM-3119         59        N         0.00         0.000000
Q42         CACM-3124         60        N         0.00         0.000000
Q42         CACM-3125         61        N         0.00         0.000000
Q42         CACM-3131         62        N         0.00         0.000000
Q42         CACM-3133         63        N         0.00         0.000000
Q42         CACM-3135         64        N         0.00         0.000000
Q42         CACM-3138         65        N         0.00         0.000000
Q42         CACM-3145         66        N         0.00         0.000000
Q42         CACM-3146         67        N         0.00         0.000000
Q42         CACM-3148         68        N         0.00         0.000000
Q42         CACM-3163         69        N         0.00         0.000000
Q42         CACM-3164         70        N         0.00         0.000000
Q42         CACM-3167         71        N         0.00         0.000000
Q42         CACM-3170         72        N         0.00         0.000000
Q42         CACM-3176         73        N         0.00         0.000000
Q42         CACM-3190         74        N         0.00         0.000000
Q42         CACM-3192         75        N         0.00         0.000000
Q42         CACM-3198         76        N         0.00         0.000000
Q42         CACM-3201         77        N         0.00         0.000000
Q42         CACM-3120         78        N         0.00         0.000000
Q42         CACM-3132         79        N         0.00         0.000000
Q42         CACM-3134         80        N         0.00         0.000000
Q42         CACM-3142         81        N         0.00         0.000000
Q42         CACM-3144         82        N         0.00         0.000000
Q42         CACM-3160         83        N         0.00         0.000000
Q42         CACM-3121         84        N         0.00         0.000000
Q42         CACM-3128         85        N         0.00         0.000000
Q42         CACM-3130         86        N         0.00         0.000000
Q42         CACM-3136         87        N         0.00         0.000000
Q42         CACM-3139         88        N         0.00         0.000000
Q42         CACM-3140         89        N         0.00         0.000000
Q42         CACM-3143         90        N         0.00         0.000000
Q42         CACM-3150         91        N         0.00         0.000000
Q42         CACM-3153         92        N         0.00         0.000000
Q42         CACM-3154         93        N         0.00         0.000000
Q42         CACM-3188         94        N         0.00         0.000000
Q42         CACM-3199         95        N         0.00         0.000000
Q42         CACM-3202         96        N         0.00         0.000000
Q42         CACM-3147         97        N         0.00         0.000000
Q42         CACM-3160         98        N         0.00         0.000000
Q42         CACM-3182         99        N         0.00         0.000000
Q42         CACM-3130         100       N         0.00         0.000000


QueryID: Q43
P@K = 5: 0.000000
P@K = 20: 0.000000


Precision & Recall Tables

QueryID      DocId          Rank      R/N      Recall      Precision      
--------------------------------------------------------------------------------
Q43         CACM-3152         1         N         0.00         0.000000
Q43         CACM-3153         2         N         0.00         0.000000
Q43         CACM-3154         3         N         0.00         0.000000
Q43         CACM-3155         4         N         0.00         0.000000
Q43         CACM-3156         5         N         0.00         0.000000
Q43         CACM-3158         6         N         0.00         0.000000
Q43         CACM-3159         7         N         0.00         0.000000
Q43         CACM-3160         8         N         0.00         0.000000
Q43         CACM-3161         9         N         0.00         0.000000
Q43         CACM-3165         10        N         0.00         0.000000
Q43         CACM-3166         11        N         0.00         0.000000
Q43         CACM-3168         12        N         0.00         0.000000
Q43         CACM-3169         13        N         0.00         0.000000
Q43         CACM-3170         14        N         0.00         0.000000
Q43         CACM-3173         15        N         0.00         0.000000
Q43         CACM-3174         16        N         0.00         0.000000
Q43         CACM-3175         17        N         0.00         0.000000
Q43         CACM-3176         18        N         0.00         0.000000
Q43         CACM-3179         19        N         0.00         0.000000
Q43         CACM-3183         20        N         0.00         0.000000
Q43         CACM-3184         21        N         0.00         0.000000
Q43         CACM-3185         22        N         0.00         0.000000
Q43         CACM-3187         23        N         0.00         0.000000
Q43         CACM-3188         24        N         0.00         0.000000
Q43         CACM-3189         25        N         0.00         0.000000
Q43         CACM-3190         26        N         0.00         0.000000
Q43         CACM-3191         27        N         0.00         0.000000
Q43         CACM-3192         28        N         0.00         0.000000
Q43         CACM-3193         29        N         0.00         0.000000
Q43         CACM-3194         30        N         0.00         0.000000
Q43         CACM-3195         31        N         0.00         0.000000
Q43         CACM-3196         32        N         0.00         0.000000
Q43         CACM-3197         33        N         0.00         0.000000
Q43         CACM-3200         34        N         0.00         0.000000
Q43         CACM-3201         35        N         0.00         0.000000
Q43         CACM-3203         36        N         0.00         0.000000
Q43         CACM-3152         37        N         0.00         0.000000
Q43         CACM-3153         38        N         0.00         0.000000
Q43         CACM-3154         39        N         0.00         0.000000
Q43         CACM-3156         40        N         0.00         0.000000
Q43         CACM-3157         41        N         0.00         0.000000
Q43         CACM-3158         42        N         0.00         0.000000
Q43         CACM-3162         43        N         0.00         0.000000
Q43         CACM-3167         44        N         0.00         0.000000
Q43         CACM-3171         45        N         0.00         0.000000
Q43         CACM-3177         46        N         0.00         0.000000
Q43         CACM-3179         47        N         0.00         0.000000
Q43         CACM-3180         48        N         0.00         0.000000
Q43         CACM-3181         49        N         0.00         0.000000
Q43         CACM-3182         50        N         0.00         0.000000
Q43         CACM-3183         51        N         0.00         0.000000
Q43         CACM-3185         52        N         0.00         0.000000
Q43         CACM-3187         53        N         0.00         0.000000
Q43         CACM-3191         54        N         0.00         0.000000
Q43         CACM-3192         55        N         0.00         0.000000
Q43         CACM-3193         56        N         0.00         0.000000
Q43         CACM-3195         57        N         0.00         0.000000
Q43         CACM-3200         58        N         0.00         0.000000
Q43         CACM-3202         59        N         0.00         0.000000
Q43         CACM-3203         60        N         0.00         0.000000
Q43         CACM-3204         61        N         0.00         0.000000
Q43         CACM-3162         62        N         0.00         0.000000
Q43         CACM-3163         63        N         0.00         0.000000
Q43         CACM-3164         64        N         0.00         0.000000
Q43         CACM-3167         65        N         0.00         0.000000
Q43         CACM-3170         66        N         0.00         0.000000
Q43         CACM-3175         67        N         0.00         0.000000
Q43         CACM-3176         68        N         0.00         0.000000
Q43         CACM-3177         69        N         0.00         0.000000
Q43         CACM-3184         70        N         0.00         0.000000
Q43         CACM-3190         71        N         0.00         0.000000
Q43         CACM-3192         72        N         0.00         0.000000
Q43         CACM-3198         73        N         0.00         0.000000
Q43         CACM-3201         74        N         0.00         0.000000
Q43         CACM-3202         75        N         0.00         0.000000
Q43         CACM-3160         76        N         0.00         0.000000
Q43         CACM-3164         77        N         0.00         0.000000
Q43         CACM-3165         78        N         0.00         0.000000
Q43         CACM-3170         79        N         0.00         0.000000
Q43         CACM-3174         80        N         0.00         0.000000
Q43         CACM-3180         81        N         0.00         0.000000
Q43         CACM-3201         82        N         0.00         0.000000
Q43         CACM-3153         83        N         0.00         0.000000
Q43         CACM-3154         84        N         0.00         0.000000
Q43         CACM-3163         85        N         0.00         0.000000
Q43         CACM-3188         86        N         0.00         0.000000
Q43         CACM-3199         87        N         0.00         0.000000
Q43         CACM-3202         88        N         0.00         0.000000
Q43         CACM-3160         89        N         0.00         0.000000
Q43         CACM-3166         90        N         0.00         0.000000
Q43         CACM-3173         91        N         0.00         0.000000
Q43         CACM-3200         92        N         0.00         0.000000
Q43         CACM-3152         93        N         0.00         0.000000
Q43         CACM-3165         94        N         0.00         0.000000
Q43         CACM-3182         95        N         0.00         0.000000
Q43         CACM-3182         96        N         0.00         0.000000
Q43         CACM-3199         97        N         0.00         0.000000
Q43         CACM-3157         98        N         0.00         0.000000
Q43         CACM-3153         99        N         0.00         0.000000
Q43         CACM-3160         100       N         0.00         0.000000


QueryID: Q44
P@K = 5: 0.000000
P@K = 20: 0.000000


Precision & Recall Tables

QueryID      DocId          Rank      R/N      Recall      Precision      
--------------------------------------------------------------------------------
Q44         CACM-3137         1         N         0.00         0.000000
Q44         CACM-3140         2         N         0.00         0.000000
Q44         CACM-3145         3         N         0.00         0.000000
Q44         CACM-3149         4         N         0.00         0.000000
Q44         CACM-3150         5         N         0.00         0.000000
Q44         CACM-3151         6         N         0.00         0.000000
Q44         CACM-3152         7         N         0.00         0.000000
Q44         CACM-3153         8         N         0.00         0.000000
Q44         CACM-3154         9         N         0.00         0.000000
Q44         CACM-3155         10        N         0.00         0.000000
Q44         CACM-3158         11        N         0.00         0.000000
Q44         CACM-3160         12        N         0.00         0.000000
Q44         CACM-3161         13        N         0.00         0.000000
Q44         CACM-3165         14        N         0.00         0.000000
Q44         CACM-3166         15        N         0.00         0.000000
Q44         CACM-3168         16        N         0.00         0.000000
Q44         CACM-3169         17        N         0.00         0.000000
Q44         CACM-3173         18        N         0.00         0.000000
Q44         CACM-3174         19        N         0.00         0.000000
Q44         CACM-3176         20        N         0.00         0.000000
Q44         CACM-3183         21        N         0.00         0.000000
Q44         CACM-3185         22        N         0.00         0.000000
Q44         CACM-3188         23        N         0.00         0.000000
Q44         CACM-3190         24        N         0.00         0.000000
Q44         CACM-3191         25        N         0.00         0.000000
Q44         CACM-3192         26        N         0.00         0.000000
Q44         CACM-3193         27        N         0.00         0.000000
Q44         CACM-3194         28        N         0.00         0.000000
Q44         CACM-3195         29        N         0.00         0.000000
Q44         CACM-3197         30        N         0.00         0.000000
Q44         CACM-3200         31        N         0.00         0.000000
Q44         CACM-3201         32        N         0.00         0.000000
Q44         CACM-3203         33        N         0.00         0.000000
Q44         CACM-3135         34        N         0.00         0.000000
Q44         CACM-3138         35        N         0.00         0.000000
Q44         CACM-3142         36        N         0.00         0.000000
Q44         CACM-3143         37        N         0.00         0.000000
Q44         CACM-3144         38        N         0.00         0.000000
Q44         CACM-3146         39        N         0.00         0.000000
Q44         CACM-3149         40        N         0.00         0.000000
Q44         CACM-3153         41        N         0.00         0.000000
Q44         CACM-3154         42        N         0.00         0.000000
Q44         CACM-3156         43        N         0.00         0.000000
Q44         CACM-3162         44        N         0.00         0.000000
Q44         CACM-3167         45        N         0.00         0.000000
Q44         CACM-3171         46        N         0.00         0.000000
Q44         CACM-3179         47        N         0.00         0.000000
Q44         CACM-3181         48        N         0.00         0.000000
Q44         CACM-3182         49        N         0.00         0.000000
Q44         CACM-3187         50        N         0.00         0.000000
Q44         CACM-3191         51        N         0.00         0.000000
Q44         CACM-3192         52        N         0.00         0.000000
Q44         CACM-3195         53        N         0.00         0.000000
Q44         CACM-3202         54        N         0.00         0.000000
Q44         CACM-3204         55        N         0.00         0.000000
Q44         CACM-3144         56        N         0.00         0.000000
Q44         CACM-3146         57        N         0.00         0.000000
Q44         CACM-3149         58        N         0.00         0.000000
Q44         CACM-3175         59        N         0.00         0.000000
Q44         CACM-3176         60        N         0.00         0.000000
Q44         CACM-3177         61        N         0.00         0.000000
Q44         CACM-3184         62        N         0.00         0.000000
Q44         CACM-3198         63        N         0.00         0.000000
Q44         CACM-3202         64        N         0.00         0.000000
Q44         CACM-3136         65        N         0.00         0.000000
Q44         CACM-3151         66        N         0.00         0.000000
Q44         CACM-3160         67        N         0.00         0.000000
Q44         CACM-3164         68        N         0.00         0.000000
Q44         CACM-3165         69        N         0.00         0.000000
Q44         CACM-3170         70        N         0.00         0.000000
Q44         CACM-3174         71        N         0.00         0.000000
Q44         CACM-3180         72        N         0.00         0.000000
Q44         CACM-3201         73        N         0.00         0.000000
Q44         CACM-3133         74        N         0.00         0.000000
Q44         CACM-3136         75        N         0.00         0.000000
Q44         CACM-3143         76        N         0.00         0.000000
Q44         CACM-3154         77        N         0.00         0.000000
Q44         CACM-3163         78        N         0.00         0.000000
Q44         CACM-3137         79        N         0.00         0.000000
Q44         CACM-3139         80        N         0.00         0.000000
Q44         CACM-3145         81        N         0.00         0.000000
Q44         CACM-3147         82        N         0.00         0.000000
Q44         CACM-3148         83        N         0.00         0.000000
Q44         CACM-3166         84        N         0.00         0.000000
Q44         CACM-3173         85        N         0.00         0.000000
Q44         CACM-3200         86        N         0.00         0.000000
Q44         CACM-3141         87        N         0.00         0.000000
Q44         CACM-3152         88        N         0.00         0.000000
Q44         CACM-3165         89        N         0.00         0.000000
Q44         CACM-3182         90        N         0.00         0.000000
Q44         CACM-3140         91        N         0.00         0.000000
Q44         CACM-3150         92        N         0.00         0.000000
Q44         CACM-3138         93        N         0.00         0.000000
Q44         CACM-3199         94        N         0.00         0.000000
Q44         CACM-3134         95        N         0.00         0.000000
Q44         CACM-3157         96        N         0.00         0.000000
Q44         CACM-3142         97        N         0.00         0.000000
Q44         CACM-3153         98        N         0.00         0.000000
Q44         CACM-3135         99        N         0.00         0.000000
Q44         CACM-3160         100       N         0.00         0.000000


QueryID: Q45
P@K = 5: 0.000000
P@K = 20: 0.000000


Precision & Recall Tables

QueryID      DocId          Rank      R/N      Recall      Precision      
--------------------------------------------------------------------------------
Q45         CACM-3171         1         N         0.00         0.000000
Q45         CACM-3173         2         N         0.00         0.000000
Q45         CACM-3174         3         N         0.00         0.000000
Q45         CACM-3175         4         N         0.00         0.000000
Q45         CACM-3176         5         N         0.00         0.000000
Q45         CACM-3177         6         N         0.00         0.000000
Q45         CACM-3178         7         N         0.00         0.000000
Q45         CACM-3179         8         N         0.00         0.000000
Q45         CACM-3180         9         N         0.00         0.000000
Q45         CACM-3181         10        N         0.00         0.000000
Q45         CACM-3182         11        N         0.00         0.000000
Q45         CACM-3183         12        N         0.00         0.000000
Q45         CACM-3184         13        N         0.00         0.000000
Q45         CACM-3185         14        N         0.00         0.000000
Q45         CACM-3187         15        N         0.00         0.000000
Q45         CACM-3188         16        N         0.00         0.000000
Q45         CACM-3189         17        N         0.00         0.000000
Q45         CACM-3190         18        N         0.00         0.000000
Q45         CACM-3191         19        N         0.00         0.000000
Q45         CACM-3192         20        N         0.00         0.000000
Q45         CACM-3193         21        N         0.00         0.000000
Q45         CACM-3194         22        N         0.00         0.000000
Q45         CACM-3195         23        N         0.00         0.000000
Q45         CACM-3196         24        N         0.00         0.000000
Q45         CACM-3197         25        N         0.00         0.000000
Q45         CACM-3198         26        N         0.00         0.000000
Q45         CACM-3199         27        N         0.00         0.000000
Q45         CACM-3200         28        N         0.00         0.000000
Q45         CACM-3201         29        N         0.00         0.000000
Q45         CACM-3202         30        N         0.00         0.000000
Q45         CACM-3203         31        N         0.00         0.000000
Q45         CACM-3204         32        N         0.00         0.000000
Q45         CACM-3171         33        N         0.00         0.000000
Q45         CACM-3173         34        N         0.00         0.000000
Q45         CACM-3174         35        N         0.00         0.000000
Q45         CACM-3175         36        N         0.00         0.000000
Q45         CACM-3177         37        N         0.00         0.000000
Q45         CACM-3179         38        N         0.00         0.000000
Q45         CACM-3180         39        N         0.00         0.000000
Q45         CACM-3181         40        N         0.00         0.000000
Q45         CACM-3182         41        N         0.00         0.000000
Q45         CACM-3183         42        N         0.00         0.000000
Q45         CACM-3185         43        N         0.00         0.000000
Q45         CACM-3186         44        N         0.00         0.000000
Q45         CACM-3187         45        N         0.00         0.000000
Q45         CACM-3188         46        N         0.00         0.000000
Q45         CACM-3189         47        N         0.00         0.000000
Q45         CACM-3191         48        N         0.00         0.000000
Q45         CACM-3192         49        N         0.00         0.000000
Q45         CACM-3193         50        N         0.00         0.000000
Q45         CACM-3195         51        N         0.00         0.000000
Q45         CACM-3197         52        N         0.00         0.000000
Q45         CACM-3198         53        N         0.00         0.000000
Q45         CACM-3199         54        N         0.00         0.000000
Q45         CACM-3200         55        N         0.00         0.000000
Q45         CACM-3203         56        N         0.00         0.000000
Q45         CACM-3204         57        N         0.00         0.000000
Q45         CACM-3170         58        N         0.00         0.000000
Q45         CACM-3175         59        N         0.00         0.000000
Q45         CACM-3176         60        N         0.00         0.000000
Q45         CACM-3177         61        N         0.00         0.000000
Q45         CACM-3180         62        N         0.00         0.000000
Q45         CACM-3184         63        N         0.00         0.000000
Q45         CACM-3189         64        N         0.00         0.000000
Q45         CACM-3190         65        N         0.00         0.000000
Q45         CACM-3191         66        N         0.00         0.000000
Q45         CACM-3192         67        N         0.00         0.000000
Q45         CACM-3197         68        N         0.00         0.000000
Q45         CACM-3198         69        N         0.00         0.000000
Q45         CACM-3201         70        N         0.00         0.000000
Q45         CACM-3202         71        N         0.00         0.000000
Q45         CACM-3170         72        N         0.00         0.000000
Q45         CACM-3174         73        N         0.00         0.000000
Q45         CACM-3179         74        N         0.00         0.000000
Q45         CACM-3180         75        N         0.00         0.000000
Q45         CACM-3182         76        N         0.00         0.000000
Q45         CACM-3184         77        N         0.00         0.000000
Q45         CACM-3190         78        N         0.00         0.000000
Q45         CACM-3195         79        N         0.00         0.000000
Q45         CACM-3198         80        N         0.00         0.000000
Q45         CACM-3199         81        N         0.00         0.000000
Q45         CACM-3201         82        N         0.00         0.000000
Q45         CACM-3202         83        N         0.00         0.000000
Q45         CACM-3204         84        N         0.00         0.000000
Q45         CACM-3185         85        N         0.00         0.000000
Q45         CACM-3188         86        N         0.00         0.000000
Q45         CACM-3192         87        N         0.00         0.000000
Q45         CACM-3196         88        N         0.00         0.000000
Q45         CACM-3199         89        N         0.00         0.000000
Q45         CACM-3202         90        N         0.00         0.000000
Q45         CACM-3173         91        N         0.00         0.000000
Q45         CACM-3175         92        N         0.00         0.000000
Q45         CACM-3200         93        N         0.00         0.000000
Q45         CACM-3174         94        N         0.00         0.000000
Q45         CACM-3182         95        N         0.00         0.000000
Q45         CACM-3200         96        N         0.00         0.000000
Q45         CACM-3182         97        N         0.00         0.000000
Q45         CACM-3199         98        N         0.00         0.000000
Q45         CACM-3182         99        N         0.00         0.000000
Q45         CACM-3200         100       N         0.00         0.000000


QueryID: Q48
P@K = 5: 0.000000
P@K = 20: 0.000000


Precision & Recall Tables

QueryID      DocId          Rank      R/N      Recall      Precision      
--------------------------------------------------------------------------------
Q48         CACM-3168         1         N         0.00         0.000000
Q48         CACM-3169         2         N         0.00         0.000000
Q48         CACM-3171         3         N         0.00         0.000000
Q48         CACM-3172         4         N         0.00         0.000000
Q48         CACM-3173         5         N         0.00         0.000000
Q48         CACM-3174         6         N         0.00         0.000000
Q48         CACM-3175         7         N         0.00         0.000000
Q48         CACM-3176         8         N         0.00         0.000000
Q48         CACM-3177         9         N         0.00         0.000000
Q48         CACM-3178         10        N         0.00         0.000000
Q48         CACM-3179         11        N         0.00         0.000000
Q48         CACM-3180         12        N         0.00         0.000000
Q48         CACM-3181         13        N         0.00         0.000000
Q48         CACM-3182         14        N         0.00         0.000000
Q48         CACM-3183         15        N         0.00         0.000000
Q48         CACM-3184         16        N         0.00         0.000000
Q48         CACM-3185         17        N         0.00         0.000000
Q48         CACM-3187         18        N         0.00         0.000000
Q48         CACM-3188         19        N         0.00         0.000000
Q48         CACM-3189         20        N         0.00         0.000000
Q48         CACM-3190         21        N         0.00         0.000000
Q48         CACM-3191         22        N         0.00         0.000000
Q48         CACM-3192         23        N         0.00         0.000000
Q48         CACM-3193         24        N         0.00         0.000000
Q48         CACM-3194         25        N         0.00         0.000000
Q48         CACM-3195         26        N         0.00         0.000000
Q48         CACM-3196         27        N         0.00         0.000000
Q48         CACM-3197         28        N         0.00         0.000000
Q48         CACM-3198         29        N         0.00         0.000000
Q48         CACM-3199         30        N         0.00         0.000000
Q48         CACM-3200         31        N         0.00         0.000000
Q48         CACM-3201         32        N         0.00         0.000000
Q48         CACM-3203         33        N         0.00         0.000000
Q48         CACM-3204         34        N         0.00         0.000000
Q48         CACM-3171         35        N         0.00         0.000000
Q48         CACM-3173         36        N         0.00         0.000000
Q48         CACM-3176         37        N         0.00         0.000000
Q48         CACM-3177         38        N         0.00         0.000000
Q48         CACM-3179         39        N         0.00         0.000000
Q48         CACM-3180         40        N         0.00         0.000000
Q48         CACM-3181         41        N         0.00         0.000000
Q48         CACM-3182         42        N         0.00         0.000000
Q48         CACM-3183         43        N         0.00         0.000000
Q48         CACM-3185         44        N         0.00         0.000000
Q48         CACM-3187         45        N         0.00         0.000000
Q48         CACM-3189         46        N         0.00         0.000000
Q48         CACM-3190         47        N         0.00         0.000000
Q48         CACM-3191         48        N         0.00         0.000000
Q48         CACM-3192         49        N         0.00         0.000000
Q48         CACM-3193         50        N         0.00         0.000000
Q48         CACM-3195         51        N         0.00         0.000000
Q48         CACM-3200         52        N         0.00         0.000000
Q48         CACM-3202         53        N         0.00         0.000000
Q48         CACM-3203         54        N         0.00         0.000000
Q48         CACM-3204         55        N         0.00         0.000000
Q48         CACM-3170         56        N         0.00         0.000000
Q48         CACM-3175         57        N         0.00         0.000000
Q48         CACM-3176         58        N         0.00         0.000000
Q48         CACM-3177         59        N         0.00         0.000000
Q48         CACM-3179         60        N         0.00         0.000000
Q48         CACM-3180         61        N         0.00         0.000000
Q48         CACM-3184         62        N         0.00         0.000000
Q48         CACM-3189         63        N         0.00         0.000000
Q48         CACM-3190         64        N         0.00         0.000000
Q48         CACM-3192         65        N         0.00         0.000000
Q48         CACM-3197         66        N         0.00         0.000000
Q48         CACM-3198         67        N         0.00         0.000000
Q48         CACM-3200         68        N         0.00         0.000000
Q48         CACM-3201         69        N         0.00         0.000000
Q48         CACM-3202         70        N         0.00         0.000000
Q48         CACM-3167         71        N         0.00         0.000000
Q48         CACM-3170         72        N         0.00         0.000000
Q48         CACM-3174         73        N         0.00         0.000000
Q48         CACM-3175         74        N         0.00         0.000000
Q48         CACM-3179         75        N         0.00         0.000000
Q48         CACM-3180         76        N         0.00         0.000000
Q48         CACM-3184         77        N         0.00         0.000000
Q48         CACM-3190         78        N         0.00         0.000000
Q48         CACM-3195         79        N         0.00         0.000000
Q48         CACM-3198         80        N         0.00         0.000000
Q48         CACM-3199         81        N         0.00         0.000000
Q48         CACM-3201         82        N         0.00         0.000000
Q48         CACM-3202         83        N         0.00         0.000000
Q48         CACM-3204         84        N         0.00         0.000000
Q48         CACM-3185         85        N         0.00         0.000000
Q48         CACM-3188         86        N         0.00         0.000000
Q48         CACM-3192         87        N         0.00         0.000000
Q48         CACM-3195         88        N         0.00         0.000000
Q48         CACM-3196         89        N         0.00         0.000000
Q48         CACM-3199         90        N         0.00         0.000000
Q48         CACM-3202         91        N         0.00         0.000000
Q48         CACM-3173         92        N         0.00         0.000000
Q48         CACM-3175         93        N         0.00         0.000000
Q48         CACM-3200         94        N         0.00         0.000000
Q48         CACM-3174         95        N         0.00         0.000000
Q48         CACM-3182         96        N         0.00         0.000000
Q48         CACM-3182         97        N         0.00         0.000000
Q48         CACM-3199         98        N         0.00         0.000000
Q48         CACM-3182         99        N         0.00         0.000000
Q48         CACM-3200         100       N         0.00         0.000000


QueryID: Q49
P@K = 5: 0.000000
P@K = 20: 0.000000


Precision & Recall Tables

QueryID      DocId          Rank      R/N      Recall      Precision      
--------------------------------------------------------------------------------
Q49         CACM-3160         1         N         0.00         0.000000
Q49         CACM-3161         2         N         0.00         0.000000
Q49         CACM-3162         3         N         0.00         0.000000
Q49         CACM-3163         4         N         0.00         0.000000
Q49         CACM-3165         5         N         0.00         0.000000
Q49         CACM-3166         6         N         0.00         0.000000
Q49         CACM-3167         7         N         0.00         0.000000
Q49         CACM-3168         8         N         0.00         0.000000
Q49         CACM-3169         9         N         0.00         0.000000
Q49         CACM-3171         10        N         0.00         0.000000
Q49         CACM-3173         11        N         0.00         0.000000
Q49         CACM-3174         12        N         0.00         0.000000
Q49         CACM-3177         13        N         0.00         0.000000
Q49         CACM-3178         14        N         0.00         0.000000
Q49         CACM-3180         15        N         0.00         0.000000
Q49         CACM-3181         16        N         0.00         0.000000
Q49         CACM-3182         17        N         0.00         0.000000
Q49         CACM-3183         18        N         0.00         0.000000
Q49         CACM-3184         19        N         0.00         0.000000
Q49         CACM-3185         20        N         0.00         0.000000
Q49         CACM-3188         21        N         0.00         0.000000
Q49         CACM-3189         22        N         0.00         0.000000
Q49         CACM-3190         23        N         0.00         0.000000
Q49         CACM-3191         24        N         0.00         0.000000
Q49         CACM-3192         25        N         0.00         0.000000
Q49         CACM-3193         26        N         0.00         0.000000
Q49         CACM-3194         27        N         0.00         0.000000
Q49         CACM-3197         28        N         0.00         0.000000
Q49         CACM-3198         29        N         0.00         0.000000
Q49         CACM-3199         30        N         0.00         0.000000
Q49         CACM-3203         31        N         0.00         0.000000
Q49         CACM-3204         32        N         0.00         0.000000
Q49         CACM-3162         33        N         0.00         0.000000
Q49         CACM-3167         34        N         0.00         0.000000
Q49         CACM-3171         35        N         0.00         0.000000
Q49         CACM-3173         36        N         0.00         0.000000
Q49         CACM-3176         37        N         0.00         0.000000
Q49         CACM-3177         38        N         0.00         0.000000
Q49         CACM-3179         39        N         0.00         0.000000
Q49         CACM-3180         40        N         0.00         0.000000
Q49         CACM-3181         41        N         0.00         0.000000
Q49         CACM-3182         42        N         0.00         0.000000
Q49         CACM-3183         43        N         0.00         0.000000
Q49         CACM-3187         44        N         0.00         0.000000
Q49         CACM-3190         45        N         0.00         0.000000
Q49         CACM-3191         46        N         0.00         0.000000
Q49         CACM-3192         47        N         0.00         0.000000
Q49         CACM-3195         48        N         0.00         0.000000
Q49         CACM-3204         49        N         0.00         0.000000
Q49         CACM-3164         50        N         0.00         0.000000
Q49         CACM-3175         51        N         0.00         0.000000
Q49         CACM-3176         52        N         0.00         0.000000
Q49         CACM-3177         53        N         0.00         0.000000
Q49         CACM-3179         54        N         0.00         0.000000
Q49         CACM-3180         55        N         0.00         0.000000
Q49         CACM-3184         56        N         0.00         0.000000
Q49         CACM-3189         57        N         0.00         0.000000
Q49         CACM-3197         58        N         0.00         0.000000
