##########################################################################################
############################# Effectiveness Evaluation for 9 #############################
##########################################################################################

Evaluation Measures:
MAP: 0.01
MRR: 0.01
--------------------------------------------------------------------------------

QueryID: Q1
P@K = 5: 0.000000
P@K = 20: 0.000000


Precision & Recall Tables

QueryID      DocId          Rank      R/N      Recall      Precision      
Q57         CACM-3202         19        N         0.00         0.000000
Q57         CACM-3202         20        N         0.00         0.000000
Q57         CACM-3202         21        N         0.00         0.000000
Q57         CACM-3202         22        N         0.00         0.000000
Q57         CACM-3202         23        N         0.00         0.000000
Q57         CACM-3203         24        N         0.00         0.000000
Q57         CACM-3203         25        N         0.00         0.000000
Q57         CACM-3203         26        N         0.00         0.000000
Q57         CACM-3204         27        N         0.00         0.000000
Q57         CACM-3204         28        N         0.00         0.000000
Q57         CACM-3204         29        N         0.00         0.000000
Q57         CACM-3204         30        N         0.00         0.000000
Q57         CACM-3189         31        N         0.00         0.000000
Q57         CACM-3190         32        N         0.00         0.000000
Q57         CACM-3190         33        N         0.00         0.000000
Q57         CACM-3190         34        N         0.00         0.000000
Q57         CACM-3191         35        N         0.00         0.000000
Q57         CACM-3191         36        N         0.00         0.000000
Q57         CACM-3191         37        N         0.00         0.000000
Q57         CACM-3192         38        N         0.00         0.000000
Q57         CACM-3192         39        N         0.00         0.000000
Q57         CACM-3192         40        N         0.00         0.000000
Q57         CACM-3192         41        N         0.00         0.000000
Q57         CACM-3193         42        N         0.00         0.000000
Q57         CACM-3193         43        N         0.00         0.000000
Q57         CACM-3194         44        N         0.00         0.000000
Q57         CACM-3194         45        N         0.00         0.000000
Q57         CACM-3195         46        N         0.00         0.000000
Q57         CACM-3195         47        N         0.00         0.000000
Q57         CACM-3195         48        N         0.00         0.000000
Q57         CACM-3196         49        N         0.00         0.000000
Q57         CACM-3196         50        N         0.00         0.000000
Q57         CACM-3197         51        N         0.00         0.000000
Q57         CACM-3197         52        N         0.00         0.000000
Q57         CACM-3197         53        N         0.00         0.000000
Q57         CACM-3198         54        N         0.00         0.000000
Q57         CACM-3183         55        N         0.00         0.000000
Q57         CACM-3183         56        N         0.00         0.000000
Q57         CACM-3184         57        N         0.00         0.000000
Q57         CACM-3184         58        N         0.00         0.000000
Q57         CACM-3184         59        N         0.00         0.000000
Q57         CACM-3185         60        N         0.00         0.000000
Q57         CACM-3185         61        N         0.00         0.000000
Q57         CACM-3185         62        N         0.00         0.000000
Q57         CACM-3186         63        N         0.00         0.000000
Q57         CACM-3186         64        N         0.00         0.000000
Q57         CACM-3187         65        N         0.00         0.000000
Q57         CACM-3187         66        N         0.00         0.000000
Q57         CACM-3188         67        N         0.00         0.000000
Q57         CACM-3188         68        N         0.00         0.000000
Q57         CACM-3188         69        N         0.00         0.000000
Q57         CACM-3189         70        N         0.00         0.000000
Q57         CACM-3189         71        N         0.00         0.000000
Q57         CACM-3180         72        N         0.00         0.000000
Q57         CACM-3180         73        N         0.00         0.000000
Q57         CACM-3180         74        N         0.00         0.000000
Q57         CACM-3180         75        N         0.00         0.000000
Q57         CACM-3181         76        N         0.00         0.000000
Q57         CACM-3181         77        N         0.00         0.000000
Q57         CACM-3182         78        N         0.00         0.000000
Q57         CACM-3182         79        N         0.00         0.000000
Q57         CACM-3182         80        N         0.00         0.000000
Q57         CACM-3182         81        N         0.00         0.000000
Q57         CACM-3182         82        N         0.00         0.000000
Q57         CACM-3182         83        N         0.00         0.000000
Q57         CACM-3177         84        N         0.00         0.000000
Q57         CACM-3177         85        N         0.00         0.000000
Q57         CACM-3178         86        N         0.00         0.000000
Q57         CACM-3179         87        N         0.00         0.000000
Q57         CACM-3179         88        N         0.00         0.000000
Q57         CACM-3179         89        N         0.00         0.000000
Q57         CACM-3176         90        N         0.00         0.000000
Q57         CACM-3176         91        N         0.00         0.000000
Q57         CACM-3176         92        N         0.00         0.000000
Q57         CACM-3177         93        N         0.00         0.000000
Q57         CACM-3175         94        N         0.00         0.000000
Q57         CACM-3175         95        N         0.00         0.000000
Q57         CACM-3175         96        N         0.00         0.000000
Q57         CACM-3175         97        N         0.00         0.000000
Q57         CACM-3174         98        N         0.00         0.000000
Q57         CACM-3174         99        N         0.00         0.000000
Q57         CACM-3174         100       N         0.00         0.000000


QueryID: Q58
P@K = 5: 0.000000
P@K = 20: 0.000000


Precision & Recall Tables

QueryID      DocId          Rank      R/N      Recall      Precision      
--------------------------------------------------------------------------------
Q58         CACM-3189         1         N         0.00         0.000000
Q58         CACM-3190         2         N         0.00         0.000000
Q58         CACM-3190         3         N         0.00         0.000000
Q58         CACM-3191         4         N         0.00         0.000000
Q58         CACM-3192         5         N         0.00         0.000000
Q58         CACM-3192         6         N         0.00         0.000000
Q58         CACM-3193         7         N         0.00         0.000000
Q58         CACM-3193         8         N         0.00         0.000000
Q58         CACM-3194         9         N         0.00         0.000000
Q58         CACM-3195         10        N         0.00         0.000000
Q58         CACM-3195         11        N         0.00         0.000000
Q58         CACM-3196         12        N         0.00         0.000000
Q58         CACM-3196         13        N         0.00         0.000000
Q58         CACM-3197         14        N         0.00         0.000000
Q58         CACM-3198         15        N         0.00         0.000000
Q58         CACM-3198         16        N         0.00         0.000000
Q58         CACM-3199         17        N         0.00         0.000000
Q58         CACM-3199         18        N         0.00         0.000000
Q58         CACM-3199         19        N         0.00         0.000000
Q58         CACM-3199         20        N         0.00         0.000000
Q58         CACM-3200         21        N         0.00         0.000000
Q58         CACM-3200         22        N         0.00         0.000000
Q58         CACM-3200         23        N         0.00         0.000000
Q58         CACM-3200         24        N         0.00         0.000000
Q58         CACM-3201         25        N         0.00         0.000000
Q58         CACM-3201         26        N         0.00         0.000000
Q58         CACM-3201         27        N         0.00         0.000000
Q58         CACM-3202         28        N         0.00         0.000000
Q58         CACM-3202         29        N         0.00         0.000000
Q58         CACM-3202         30        N         0.00         0.000000
Q58         CACM-3202         31        N         0.00         0.000000
Q58         CACM-3203         32        N         0.00         0.000000
Q58         CACM-3203         33        N         0.00         0.000000
Q58         CACM-3204         34        N         0.00         0.000000
Q58         CACM-3204         35        N         0.00         0.000000
Q58         CACM-3204         36        N         0.00         0.000000
Q58         CACM-3177         37        N         0.00         0.000000
Q58         CACM-3177         38        N         0.00         0.000000
Q58         CACM-3177         39        N         0.00         0.000000
Q58         CACM-3179         40        N         0.00         0.000000
Q58         CACM-3179         41        N         0.00         0.000000
Q58         CACM-3180         42        N         0.00         0.000000
Q58         CACM-3180         43        N         0.00         0.000000
Q58         CACM-3180         44        N         0.00         0.000000
Q58         CACM-3180         45        N         0.00         0.000000
Q58         CACM-3181         46        N         0.00         0.000000
Q58         CACM-3182         47        N         0.00         0.000000
Q58         CACM-3182         48        N         0.00         0.000000
Q58         CACM-3182         49        N         0.00         0.000000
Q58         CACM-3182         50        N         0.00         0.000000
Q58         CACM-3182         51        N         0.00         0.000000
Q58         CACM-3183         52        N         0.00         0.000000
Q58         CACM-3183         53        N         0.00         0.000000
Q58         CACM-3184         54        N         0.00         0.000000
Q58         CACM-3184         55        N         0.00         0.000000
Q58         CACM-3185         56        N         0.00         0.000000
Q58         CACM-3185         57        N         0.00         0.000000
Q58         CACM-3187         58        N         0.00         0.000000
Q58         CACM-3187         59        N         0.00         0.000000
Q58         CACM-3188         60        N         0.00         0.000000
Q58         CACM-3188         61        N         0.00         0.000000
Q58         CACM-3189         62        N         0.00         0.000000
Q58         CACM-3169         63        N         0.00         0.000000
Q58         CACM-3170         64        N         0.00         0.000000
Q58         CACM-3170         65        N         0.00         0.000000
Q58         CACM-3170         66        N         0.00         0.000000
Q58         CACM-3171         67        N         0.00         0.000000
Q58         CACM-3171         68        N         0.00         0.000000
Q58         CACM-3172         69        N         0.00         0.000000
Q58         CACM-3173         70        N         0.00         0.000000
Q58         CACM-3173         71        N         0.00         0.000000
Q58         CACM-3173         72        N         0.00         0.000000
Q58         CACM-3174         73        N         0.00         0.000000
Q58         CACM-3174         74        N         0.00         0.000000
Q58         CACM-3174         75        N         0.00         0.000000
Q58         CACM-3175         76        N         0.00         0.000000
Q58         CACM-3175         77        N         0.00         0.000000
Q58         CACM-3175         78        N         0.00         0.000000
Q58         CACM-3176         79        N         0.00         0.000000
Q58         CACM-3166         80        R         0.03         0.012500
Q58         CACM-3166         81        R         0.07         0.024691
Q58         CACM-3166         82        R         0.10         0.036585
Q58         CACM-3167         83        R         0.13         0.048193
Q58         CACM-3167         84        R         0.17         0.059524
Q58         CACM-3167         85        R         0.20         0.070588
Q58         CACM-3168         86        N         0.20         0.069767
Q58         CACM-3164         87        N         0.20         0.068966
Q58         CACM-3164         88        N         0.20         0.068182
Q58         CACM-3165         89        N         0.20         0.067416
Q58         CACM-3165         90        N         0.20         0.066667
Q58         CACM-3165         91        N         0.20         0.065934
Q58         CACM-3166         92        R         0.23         0.076087
Q58         CACM-3163         93        N         0.23         0.075269
Q58         CACM-3164         94        N         0.23         0.074468
Q58         CACM-3164         95        N         0.23         0.073684
Q58         CACM-3164         96        N         0.23         0.072917
Q58         CACM-3163         97        N         0.23         0.072165
Q58         CACM-3163         98        N         0.23         0.071429
Q58         CACM-3162         99        N         0.23         0.070707
Q58         CACM-3162         100       N         0.23         0.070000


QueryID: Q59
P@K = 5: 0.000000
P@K = 20: 0.000000


Precision & Recall Tables

QueryID      DocId          Rank      R/N      Recall      Precision      
--------------------------------------------------------------------------------
Q59         CACM-3192         1         N         0.00         0.000000
Q59         CACM-3193         2         N         0.00         0.000000
Q59         CACM-3193         3         N         0.00         0.000000
Q59         CACM-3194         4         N         0.00         0.000000
Q59         CACM-3195         5         N         0.00         0.000000
Q59         CACM-3195         6         N         0.00         0.000000
Q59         CACM-3196         7         N         0.00         0.000000
Q59         CACM-3196         8         N         0.00         0.000000
Q59         CACM-3197         9         N         0.00         0.000000
Q59         CACM-3197         10        N         0.00         0.000000
Q59         CACM-3198         11        N         0.00         0.000000
Q59         CACM-3198         12        N         0.00         0.000000
Q59         CACM-3198         13        N         0.00         0.000000
Q59         CACM-3198         14        N         0.00         0.000000
Q59         CACM-3199         15        N         0.00         0.000000
Q59         CACM-3199         16        N         0.00         0.000000
Q59         CACM-3199         17        N         0.00         0.000000
Q59         CACM-3200         18        N         0.00         0.000000
Q59         CACM-3200         19        N         0.00         0.000000
Q59         CACM-3200         20        N         0.00         0.000000
Q59         CACM-3200         21        N         0.00         0.000000
Q59         CACM-3200         22        N         0.00         0.000000
Q59         CACM-3201         23        N         0.00         0.000000
Q59         CACM-3201         24        N         0.00         0.000000
Q59         CACM-3201         25        N         0.00         0.000000
Q59         CACM-3201         26        N         0.00         0.000000
Q59         CACM-3202         27        N         0.00         0.000000
Q59         CACM-3202         28        N         0.00         0.000000
Q59         CACM-3202         29        N         0.00         0.000000
Q59         CACM-3202         30        N         0.00         0.000000
Q59         CACM-3203         31        N         0.00         0.000000
Q59         CACM-3203         32        N         0.00         0.000000
Q59         CACM-3204         33        N         0.00         0.000000
Q59         CACM-3204         34        N         0.00         0.000000
Q59         CACM-3204         35        N         0.00         0.000000
Q59         CACM-3180         36        N         0.00         0.000000
Q59         CACM-3180         37        N         0.00         0.000000
Q59         CACM-3180         38        N         0.00         0.000000
Q59         CACM-3181         39        N         0.00         0.000000
Q59         CACM-3182         40        N         0.00         0.000000
Q59         CACM-3182         41        N         0.00         0.000000
Q59         CACM-3182         42        N         0.00         0.000000
Q59         CACM-3182         43        N         0.00         0.000000
Q59         CACM-3182         44        N         0.00         0.000000
Q59         CACM-3182         45        N         0.00         0.000000
Q59         CACM-3183         46        N         0.00         0.000000
Q59         CACM-3183         47        N         0.00         0.000000
Q59         CACM-3184         48        N         0.00         0.000000
Q59         CACM-3184         49        N         0.00         0.000000
Q59         CACM-3184         50        N         0.00         0.000000
Q59         CACM-3185         51        N         0.00         0.000000
Q59         CACM-3185         52        N         0.00         0.000000
Q59         CACM-3186         53        N         0.00         0.000000
Q59         CACM-3187         54        N         0.00         0.000000
Q59         CACM-3187         55        N         0.00         0.000000
Q59         CACM-3188         56        N         0.00         0.000000
Q59         CACM-3188         57        N         0.00         0.000000
Q59         CACM-3188         58        N         0.00         0.000000
Q59         CACM-3189         59        N         0.00         0.000000
Q59         CACM-3189         60        N         0.00         0.000000
Q59         CACM-3190         61        N         0.00         0.000000
Q59         CACM-3190         62        N         0.00         0.000000
Q59         CACM-3191         63        N         0.00         0.000000
Q59         CACM-3191         64        N         0.00         0.000000
Q59         CACM-3192         65        N         0.00         0.000000
Q59         CACM-3192         66        N         0.00         0.000000
Q59         CACM-3174         67        N         0.00         0.000000
Q59         CACM-3174         68        N         0.00         0.000000
Q59         CACM-3175         69        N         0.00         0.000000
Q59         CACM-3175         70        N         0.00         0.000000
Q59         CACM-3175         71        N         0.00         0.000000
Q59         CACM-3176         72        N         0.00         0.000000
Q59         CACM-3176         73        N         0.00         0.000000
Q59         CACM-3176         74        N         0.00         0.000000
Q59         CACM-3177         75        N         0.00         0.000000
Q59         CACM-3177         76        N         0.00         0.000000
Q59         CACM-3177         77        N         0.00         0.000000
Q59         CACM-3178         78        N         0.00         0.000000
Q59         CACM-3179         79        N         0.00         0.000000
Q59         CACM-3179         80        N         0.00         0.000000
Q59         CACM-3170         81        N         0.00         0.000000
Q59         CACM-3170         82        N         0.00         0.000000
Q59         CACM-3171         83        N         0.00         0.000000
Q59         CACM-3171         84        N         0.00         0.000000
Q59         CACM-3172         85        N         0.00         0.000000
Q59         CACM-3173         86        N         0.00         0.000000
Q59         CACM-3173         87        N         0.00         0.000000
Q59         CACM-3173         88        N         0.00         0.000000
Q59         CACM-3167         89        N         0.00         0.000000
Q59         CACM-3168         90        N         0.00         0.000000
Q59         CACM-3169         91        N         0.00         0.000000
Q59         CACM-3170         92        N         0.00         0.000000
Q59         CACM-3170         93        N         0.00         0.000000
Q59         CACM-3166         94        N         0.00         0.000000
Q59         CACM-3167         95        N         0.00         0.000000
Q59         CACM-3167         96        N         0.00         0.000000
Q59         CACM-3166         97        N         0.00         0.000000
Q59         CACM-3166         98        N         0.00         0.000000
Q59         CACM-3166         99        N         0.00         0.000000
Q59         CACM-3166         100       N         0.00         0.000000


QueryID: Q60
P@K = 5: 0.000000
P@K = 20: 0.000000


Precision & Recall Tables

QueryID      DocId          Rank      R/N      Recall      Precision      
--------------------------------------------------------------------------------
Q60         CACM-3182         1         N         0.00         0.000000
Q60         CACM-3182         2         N         0.00         0.000000
Q60         CACM-3182         3         N         0.00         0.000000
Q60         CACM-3183         4         N         0.00         0.000000
Q60         CACM-3183         5         N         0.00         0.000000
Q60         CACM-3184         6         N         0.00         0.000000
Q60         CACM-3185         7         N         0.00         0.000000
Q60         CACM-3185         8         N         0.00         0.000000
Q60         CACM-3186         9         N         0.00         0.000000
Q60         CACM-3187         10        N         0.00         0.000000
Q60         CACM-3188         11        N         0.00         0.000000
Q60         CACM-3188         12        N         0.00         0.000000
Q60         CACM-3189         13        N         0.00         0.000000
Q60         CACM-3189         14        N         0.00         0.000000
Q60         CACM-3190         15        N         0.00         0.000000
Q60         CACM-3190         16        N         0.00         0.000000
Q60         CACM-3191         17        N         0.00         0.000000
Q60         CACM-3191         18        N         0.00         0.000000
Q60         CACM-3192         19        N         0.00         0.000000
Q60         CACM-3192         20        N         0.00         0.000000
Q60         CACM-3193         21        N         0.00         0.000000
Q60         CACM-3193         22        N         0.00         0.000000
Q60         CACM-3195         23        N         0.00         0.000000
Q60         CACM-3195         24        N         0.00         0.000000
Q60         CACM-3196         25        N         0.00         0.000000
Q60         CACM-3196         26        N         0.00         0.000000
Q60         CACM-3197         27        N         0.00         0.000000
Q60         CACM-3197         28        N         0.00         0.000000
Q60         CACM-3198         29        N         0.00         0.000000
Q60         CACM-3198         30        N         0.00         0.000000
Q60         CACM-3198         31        N         0.00         0.000000
Q60         CACM-3199         32        N         0.00         0.000000
Q60         CACM-3199         33        N         0.00         0.000000
Q60         CACM-3199         34        N         0.00         0.000000
Q60         CACM-3200         35        N         0.00         0.000000
Q60         CACM-3200         36        N         0.00         0.000000
Q60         CACM-3200         37        N         0.00         0.000000
Q60         CACM-3201         38        N         0.00         0.000000
Q60         CACM-3202         39        N         0.00         0.000000
Q60         CACM-3202         40        N         0.00         0.000000
Q60         CACM-3203         41        N         0.00         0.000000
Q60         CACM-3203         42        N         0.00         0.000000
Q60         CACM-3204         43        N         0.00         0.000000
Q60         CACM-3204         44        N         0.00         0.000000
Q60         CACM-3164         45        N         0.00         0.000000
Q60         CACM-3165         46        N         0.00         0.000000
Q60         CACM-3165         47        N         0.00         0.000000
Q60         CACM-3166         48        N         0.00         0.000000
Q60         CACM-3167         49        N         0.00         0.000000
Q60         CACM-3168         50        N         0.00         0.000000
Q60         CACM-3169         51        N         0.00         0.000000
Q60         CACM-3170         52        N         0.00         0.000000
Q60         CACM-3170         53        N         0.00         0.000000
Q60         CACM-3171         54        N         0.00         0.000000
Q60         CACM-3173         55        N         0.00         0.000000
Q60         CACM-3173         56        N         0.00         0.000000
Q60         CACM-3174         57        N         0.00         0.000000
Q60         CACM-3174         58        N         0.00         0.000000
Q60         CACM-3175         59        N         0.00         0.000000
Q60         CACM-3175         60        N         0.00         0.000000
Q60         CACM-3176         61        N         0.00         0.000000
Q60         CACM-3176         62        N         0.00         0.000000
Q60         CACM-3177         63        N         0.00         0.000000
Q60         CACM-3177         64        N         0.00         0.000000
Q60         CACM-3178         65        N         0.00         0.000000
Q60         CACM-3179         66        N         0.00         0.000000
Q60         CACM-3180         67        N         0.00         0.000000
Q60         CACM-3180         68        N         0.00         0.000000
Q60         CACM-3180         69        N         0.00         0.000000
Q60         CACM-3181         70        N         0.00         0.000000
Q60         CACM-3181         71        N         0.00         0.000000
Q60         CACM-3182         72        N         0.00         0.000000
Q60         CACM-3157         73        N         0.00         0.000000
Q60         CACM-3157         74        N         0.00         0.000000
Q60         CACM-3157         75        N         0.00         0.000000
Q60         CACM-3158         76        N         0.00         0.000000
Q60         CACM-3158         77        N         0.00         0.000000
Q60         CACM-3158         78        N         0.00         0.000000
Q60         CACM-3159         79        N         0.00         0.000000
Q60         CACM-3160         80        N         0.00         0.000000
Q60         CACM-3160         81        N         0.00         0.000000
Q60         CACM-3162         82        N         0.00         0.000000
Q60         CACM-3163         83        N         0.00         0.000000
Q60         CACM-3163         84        N         0.00         0.000000
Q60         CACM-3164         85        N         0.00         0.000000
Q60         CACM-3154         86        N         0.00         0.000000
Q60         CACM-3155         87        N         0.00         0.000000
Q60         CACM-3156         88        N         0.00         0.000000
Q60         CACM-3156         89        N         0.00         0.000000
Q60         CACM-3157         90        N         0.00         0.000000
Q60         CACM-3153         91        N         0.00         0.000000
Q60         CACM-3153         92        N         0.00         0.000000
Q60         CACM-3153         93        N         0.00         0.000000
Q60         CACM-3153         94        N         0.00         0.000000
Q60         CACM-3154         95        N         0.00         0.000000
Q60         CACM-3152         96        N         0.00         0.000000
Q60         CACM-3153         97        N         0.00         0.000000
Q60         CACM-3152         98        N         0.00         0.000000
Q60         CACM-3152         99        N         0.00         0.000000
Q60         CACM-3151         100       N         0.00         0.000000


QueryID: Q61
P@K = 5: 0.000000
P@K = 20: 0.000000


Precision & Recall Tables

QueryID      DocId          Rank      R/N      Recall      Precision      
--------------------------------------------------------------------------------
Q61         CACM-3189         1         N         0.00         0.000000
Q61         CACM-3190         2         N         0.00         0.000000
Q61         CACM-3190         3         N         0.00         0.000000
Q61         CACM-3191         4         N         0.00         0.000000
Q61         CACM-3191         5         N         0.00         0.000000
Q61         CACM-3192         6         N         0.00         0.000000
Q61         CACM-3192         7         N         0.00         0.000000
Q61         CACM-3193         8         N         0.00         0.000000
Q61         CACM-3194         9         N         0.00         0.000000
Q61         CACM-3195         10        N         0.00         0.000000
Q61         CACM-3195         11        N         0.00         0.000000
Q61         CACM-3196         12        N         0.00         0.000000
Q61         CACM-3196         13        N         0.00         0.000000
Q61         CACM-3197         14        N         0.00         0.000000
Q61         CACM-3197         15        N         0.00         0.000000
Q61         CACM-3198         16        N         0.00         0.000000
Q61         CACM-3198         17        N         0.00         0.000000
Q61         CACM-3198         18        N         0.00         0.000000
Q61         CACM-3199         19        N         0.00         0.000000
Q61         CACM-3199         20        N         0.00         0.000000
Q61         CACM-3199         21        N         0.00         0.000000
Q61         CACM-3200         22        N         0.00         0.000000
Q61         CACM-3200         23        N         0.00         0.000000
Q61         CACM-3200         24        N         0.00         0.000000
Q61         CACM-3201         25        N         0.00         0.000000
Q61         CACM-3201         26        N         0.00         0.000000
Q61         CACM-3201         27        N         0.00         0.000000
Q61         CACM-3202         28        N         0.00         0.000000
Q61         CACM-3202         29        N         0.00         0.000000
Q61         CACM-3203         30        N         0.00         0.000000
Q61         CACM-3204         31        N         0.00         0.000000
Q61         CACM-3204         32        N         0.00         0.000000
Q61         CACM-3179         33        N         0.00         0.000000
Q61         CACM-3180         34        N         0.00         0.000000
Q61         CACM-3180         35        N         0.00         0.000000
Q61         CACM-3180         36        N         0.00         0.000000
Q61         CACM-3181         37        N         0.00         0.000000
Q61         CACM-3181         38        N         0.00         0.000000
Q61         CACM-3182         39        N         0.00         0.000000
Q61         CACM-3182         40        N         0.00         0.000000
Q61         CACM-3182         41        N         0.00         0.000000
Q61         CACM-3183         42        N         0.00         0.000000
Q61         CACM-3183         43        N         0.00         0.000000
Q61         CACM-3184         44        N         0.00         0.000000
Q61         CACM-3184         45        N         0.00         0.000000
Q61         CACM-3185         46        N         0.00         0.000000
Q61         CACM-3185         47        N         0.00         0.000000
Q61         CACM-3187         48        N         0.00         0.000000
Q61         CACM-3188         49        N         0.00         0.000000
Q61         CACM-3174         50        N         0.00         0.000000
Q61         CACM-3174         51        N         0.00         0.000000
Q61         CACM-3175         52        N         0.00         0.000000
Q61         CACM-3175         53        N         0.00         0.000000
Q61         CACM-3175         54        N         0.00         0.000000
Q61         CACM-3176         55        N         0.00         0.000000
Q61         CACM-3176         56        N         0.00         0.000000
Q61         CACM-3177         57        N         0.00         0.000000
Q61         CACM-3177         58        N         0.00         0.000000
Q61         CACM-3178         59        N         0.00         0.000000
Q61         CACM-3179         60        N         0.00         0.000000
Q61         CACM-3179         61        N         0.00         0.000000
Q61         CACM-3166         62        N         0.00         0.000000
Q61         CACM-3166         63        N         0.00         0.000000
Q61         CACM-3167         64        N         0.00         0.000000
Q61         CACM-3167         65        N         0.00         0.000000
Q61         CACM-3168         66        R         0.03         0.015152
Q61         CACM-3168         67        R         0.06         0.029851
Q61         CACM-3169         68        R         0.10         0.044118
Q61         CACM-3169         69        R         0.13         0.057971
Q61         CACM-3170         70        N         0.13         0.057143
Q61         CACM-3171         71        N         0.13         0.056338
Q61         CACM-3171         72        N         0.13         0.055556
Q61         CACM-3173         73        N         0.13         0.054795
Q61         CACM-3173         74        N         0.13         0.054054
Q61         CACM-3174         75        N         0.13         0.053333
Q61         CACM-3164         76        N         0.13         0.052632
Q61         CACM-3164         77        N         0.13         0.051948
Q61         CACM-3165         78        N         0.13         0.051282
Q61         CACM-3165         79        N         0.13         0.050633
Q61         CACM-3165         80        N         0.13         0.050000
Q61         CACM-3165         81        N         0.13         0.049383
Q61         CACM-3162         82        N         0.13         0.048780
Q61         CACM-3162         83        N         0.13         0.048193
Q61         CACM-3163         84        N         0.13         0.047619
Q61         CACM-3163         85        N         0.13         0.047059
Q61         CACM-3163         86        N         0.13         0.046512
Q61         CACM-3163         87        N         0.13         0.045977
Q61         CACM-3160         88        N         0.13         0.045455
Q61         CACM-3160         89        N         0.13         0.044944
Q61         CACM-3161         90        N         0.13         0.044444
Q61         CACM-3158         91        N         0.13         0.043956
Q61         CACM-3160         92        N         0.13         0.043478
Q61         CACM-3158         93        N         0.13         0.043011
Q61         CACM-3157         94        N         0.13         0.042553
Q61         CACM-3158         95        N         0.13         0.042105
Q61         CACM-3157         96        N         0.13         0.041667
Q61         CACM-3157         97        N         0.13         0.041237
Q61         CACM-3156         98        N         0.13         0.040816
Q61         CACM-3156         99        N         0.13         0.040404
Q61         CACM-3156         100       N         0.13         0.040000


QueryID: Q62
P@K = 5: 0.000000
P@K = 20: 0.000000


Precision & Recall Tables

QueryID      DocId          Rank      R/N      Recall      Precision      
--------------------------------------------------------------------------------
Q62         CACM-3174         1         N         0.00         0.000000
Q62         CACM-3175         2         N         0.00         0.000000
Q62         CACM-3176         3         N         0.00         0.000000
Q62         CACM-3177         4         N         0.00         0.000000
Q62         CACM-3177         5         N         0.00         0.000000
Q62         CACM-3179         6         N         0.00         0.000000
Q62         CACM-3180         7         N         0.00         0.000000
Q62         CACM-3181         8         N         0.00         0.000000
Q62         CACM-3182         9         N         0.00         0.000000
Q62         CACM-3182         10        N         0.00         0.000000
Q62         CACM-3182         11        N         0.00         0.000000
Q62         CACM-3183         12        N         0.00         0.000000
Q62         CACM-3184         13        N         0.00         0.000000
Q62         CACM-3185         14        N         0.00         0.000000
Q62         CACM-3187         15        N         0.00         0.000000
Q62         CACM-3188         16        N         0.00         0.000000
Q62         CACM-3189         17        N         0.00         0.000000
Q62         CACM-3190         18        N         0.00         0.000000
Q62         CACM-3191         19        N         0.00         0.000000
Q62         CACM-3192         20        N         0.00         0.000000
Q62         CACM-3193         21        N         0.00         0.000000
Q62         CACM-3193         22        N         0.00         0.000000
Q62         CACM-3194         23        N         0.00         0.000000
Q62         CACM-3195         24        N         0.00         0.000000
Q62         CACM-3196         25        N         0.00         0.000000
Q62         CACM-3197         26        N         0.00         0.000000
Q62         CACM-3198         27        N         0.00         0.000000
Q62         CACM-3198         28        N         0.00         0.000000
Q62         CACM-3199         29        N         0.00         0.000000
Q62         CACM-3200         30        N         0.00         0.000000
Q62         CACM-3200         31        N         0.00         0.000000
Q62         CACM-3201         32        N         0.00         0.000000
Q62         CACM-3201         33        N         0.00         0.000000
Q62         CACM-3202         34        N         0.00         0.000000
Q62         CACM-3202         35        N         0.00         0.000000
Q62         CACM-3203         36        N         0.00         0.000000
Q62         CACM-3204         37        N         0.00         0.000000
Q62         CACM-3204         38        N         0.00         0.000000
Q62         CACM-3158         39        N         0.00         0.000000
Q62         CACM-3159         40        N         0.00         0.000000
Q62         CACM-3160         41        N         0.00         0.000000
Q62         CACM-3160         42        N         0.00         0.000000
Q62         CACM-3160         43        N         0.00         0.000000
Q62         CACM-3162         44        N         0.00         0.000000
Q62         CACM-3163         45        N         0.00         0.000000
Q62         CACM-3163         46        N         0.00         0.000000
Q62         CACM-3163         47        N         0.00         0.000000
Q62         CACM-3163         48        N         0.00         0.000000
Q62         CACM-3164         49        N         0.00         0.000000
Q62         CACM-3164         50        N         0.00         0.000000
Q62         CACM-3164         51        N         0.00         0.000000
Q62         CACM-3165         52        N         0.00         0.000000
Q62         CACM-3165         53        N         0.00         0.000000
Q62         CACM-3166         54        N         0.00         0.000000
Q62         CACM-3166         55        N         0.00         0.000000
Q62         CACM-3167         56        N         0.00         0.000000
Q62         CACM-3167         57        N         0.00         0.000000
Q62         CACM-3170         58        N         0.00         0.000000
Q62         CACM-3170         59        N         0.00         0.000000
Q62         CACM-3171         60        N         0.00         0.000000
Q62         CACM-3172         61        N         0.00         0.000000
Q62         CACM-3173         62        N         0.00         0.000000
Q62         CACM-3146         63        N         0.00         0.000000
Q62         CACM-3147         64        N         0.00         0.000000
Q62         CACM-3147         65        N         0.00         0.000000
Q62         CACM-3148         66        N         0.00         0.000000
Q62         CACM-3149         67        N         0.00         0.000000
Q62         CACM-3150         68        N         0.00         0.000000
Q62         CACM-3150         69        N         0.00         0.000000
Q62         CACM-3150         70        N         0.00         0.000000
Q62         CACM-3151         71        N         0.00         0.000000
Q62         CACM-3152         72        N         0.00         0.000000
Q62         CACM-3152         73        N         0.00         0.000000
Q62         CACM-3153         74        N         0.00         0.000000
Q62         CACM-3153         75        N         0.00         0.000000
